age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,attendance_rate,grade_avg,pass_binary,risk_category,study_efficiency,has_failures,family_edu_avg,family_edu_max
15,3,3,1,2,0,5,3,3,1,1,5,0,11,11,11,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,1.0,11.0,1,Medium_Risk,3.6666666666666665,0,3.0,3
17,2,1,3,1,0,5,5,5,5,5,3,8,8,10,9,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,0.4666666666666667,9.0,0,High_Risk,4.5,0,1.5,2
16,4,4,2,3,0,4,2,2,1,1,4,6,16,16,17,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,0.6,16.333333333333332,1,Low_Risk,4.083333333333333,0,4.0,4
15,1,2,2,1,0,5,1,2,1,1,1,3,11,13,13,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.8,12.333333333333334,1,Medium_Risk,6.166666666666667,0,1.5,2
16,2,3,3,2,0,4,5,4,1,2,1,2,15,15,15,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,0.8666666666666667,15.0,1,Low_Risk,5.0,0,2.5,3
16,1,2,2,2,0,4,3,3,1,1,5,0,10,11,11,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,10.666666666666666,1,Medium_Risk,3.5555555555555554,0,1.5,2
16,2,2,3,2,0,4,4,5,1,1,4,4,9,10,11,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,0.7333333333333334,10.0,1,Medium_Risk,3.3333333333333335,0,2.0,2
16,1,2,1,3,1,1,3,2,1,2,4,0,10,8,8,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,1.0,8.666666666666666,0,High_Risk,2.1666666666666665,1,1.5,2
16,1,2,1,3,1,1,3,2,1,2,4,3,9,8,8,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,0.8,8.333333333333334,0,High_Risk,2.0833333333333335,1,1.5,2
15,2,1,1,2,0,4,4,2,3,3,2,0,9,10,9,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,1.0,9.333333333333334,0,High_Risk,3.111111111111111,0,1.5,2
16,1,1,1,2,0,5,4,3,2,1,2,0,13,14,15,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1.0,14.0,1,Low_Risk,4.666666666666667,0,1.0,1
17,1,2,1,1,0,5,5,5,5,5,3,4,10,11,11,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,True,False,0.7333333333333334,10.666666666666666,1,Medium_Risk,5.333333333333333,0,1.5,2
16,1,1,4,4,0,4,3,2,1,1,1,0,13,10,13,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,1.0,12.0,1,Medium_Risk,2.4,0,1.0,1
16,1,1,4,3,0,4,4,3,1,1,5,2,10,9,10,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,0.8666666666666667,9.666666666666666,1,Medium_Risk,2.4166666666666665,0,1.0,1
15,1,1,2,2,0,4,3,3,1,1,2,1,11,10,11,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,0.9333333333333333,10.666666666666666,1,Medium_Risk,3.5555555555555554,0,1.0,1
16,1,1,2,1,0,4,2,2,4,3,2,0,13,12,14,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,1.0,13.0,1,Low_Risk,6.5,0,1.0,1
15,1,1,3,2,0,4,2,1,1,2,2,0,13,14,14,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1.0,13.666666666666666,1,Low_Risk,4.555555555555555,0,1.0,1
15,2,2,1,3,0,4,4,3,2,2,5,2,14,11,12,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,0.8666666666666667,12.333333333333334,1,Medium_Risk,3.0833333333333335,0,2.0,2
16,1,1,2,1,0,3,4,4,3,4,5,6,11,11,11,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,0.6,11.0,1,Medium_Risk,5.5,0,1.0,1
18,1,2,1,2,1,3,4,4,2,3,5,9,9,8,8,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,0.4,8.333333333333334,0,High_Risk,2.777777777777778,1,1.5,2
15,3,1,2,1,0,3,2,3,1,3,4,0,10,9,11,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,1.0,10.0,1,Medium_Risk,5.0,0,2.0,3
16,2,2,3,2,0,5,3,4,1,1,2,1,14,13,14,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,0.9333333333333333,13.666666666666666,1,Low_Risk,4.555555555555555,0,2.0,2
15,2,2,3,1,0,4,3,3,1,2,4,1,13,12,13,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,0.9333333333333333,12.666666666666666,1,Medium_Risk,6.333333333333333,0,2.0,2
16,4,4,1,2,0,4,3,1,1,1,3,0,13,12,13,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,1.0,12.666666666666666,1,Medium_Risk,4.222222222222222,0,4.0,4
15,3,3,1,2,0,4,5,4,1,1,1,4,13,12,12,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,0.7333333333333334,12.333333333333334,1,Medium_Risk,4.111111111111112,0,3.0,3
16,2,2,2,2,1,4,4,4,2,3,5,2,12,11,12,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.8666666666666667,11.666666666666666,1,Medium_Risk,3.888888888888889,1,2.0,2
16,2,2,3,1,0,4,3,2,1,1,4,0,14,14,16,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,1.0,14.666666666666666,1,Low_Risk,7.333333333333333,0,2.0,2
16,2,1,2,1,0,2,4,3,2,3,4,4,10,8,10,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,0.7333333333333334,9.333333333333334,1,Medium_Risk,4.666666666666667,0,1.5,2
15,1,3,3,1,0,4,2,4,3,5,3,2,10,11,11,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,0.8666666666666667,10.666666666666666,1,Medium_Risk,5.333333333333333,0,2.0,3
15,2,2,2,3,0,5,3,2,1,1,4,0,12,13,14,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,1.0,13.0,1,Low_Risk,3.25,0,2.0,2
16,2,1,1,1,0,5,4,3,1,1,5,2,10,8,8,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,0.8666666666666667,8.666666666666666,0,High_Risk,4.333333333333333,0,1.5,2
15,3,3,2,1,0,4,3,3,2,4,3,11,12,10,11,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,0.2666666666666667,11.0,1,Medium_Risk,5.5,0,3.0,3
16,1,1,2,2,3,3,4,3,1,1,1,0,7,7,8,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,1.0,7.333333333333333,0,High_Risk,2.444444444444444,1,1.0,1
17,2,2,1,1,0,4,5,3,1,1,5,4,9,9,10,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,0.7333333333333334,9.333333333333334,1,Medium_Risk,4.666666666666667,0,2.0,2
19,2,3,1,1,1,4,4,4,1,1,2,0,9,9,10,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,1.0,9.333333333333334,1,Medium_Risk,4.666666666666667,1,2.5,3
17,2,1,3,1,0,5,5,3,1,1,3,2,9,10,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,0.8666666666666667,10.0,1,Medium_Risk,5.0,0,1.5,2
15,1,1,2,1,0,5,2,1,1,3,4,0,9,10,9,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,1.0,9.333333333333334,0,High_Risk,4.666666666666667,0,1.0,1
16,2,2,3,2,0,3,4,5,1,2,1,1,9,10,11,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.9333333333333333,10.0,1,Medium_Risk,3.3333333333333335,0,2.0,2
16,2,2,1,1,0,4,3,4,1,2,1,6,7,7,8,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0.6,7.333333333333333,0,High_Risk,3.6666666666666665,0,2.0,2
17,2,2,2,2,0,4,3,5,1,2,4,0,11,10,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,1.0,10.666666666666666,1,Medium_Risk,3.5555555555555554,0,2.0,2
16,2,2,1,1,1,4,4,3,1,4,3,1,9,10,10,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,False,0.9333333333333333,9.666666666666666,1,Medium_Risk,4.833333333333333,1,2.0,2
18,3,2,2,3,2,3,3,2,1,1,2,6,7,9,10,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.6,8.666666666666666,1,Medium_Risk,2.1666666666666665,1,2.5,3
19,1,1,1,3,1,5,3,1,1,1,3,6,7,9,9,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,0.6,8.333333333333334,0,High_Risk,2.0833333333333335,1,1.0,1
18,1,1,2,1,1,4,4,3,3,4,4,0,8,9,10,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,1.0,9.0,1,Medium_Risk,4.5,1,1.0,1
18,1,1,2,1,1,3,2,3,1,1,2,4,9,11,10,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.7333333333333334,10.0,1,Medium_Risk,5.0,1,1.0,1
19,1,1,2,2,1,1,1,4,4,1,1,12,7,8,9,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,0.19999999999999996,8.0,0,High_Risk,2.6666666666666665,1,1.0,1
16,2,2,1,2,0,3,3,2,1,1,3,2,8,10,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.8666666666666667,9.333333333333334,1,Medium_Risk,3.111111111111111,0,2.0,2
17,0,1,2,1,0,2,4,4,3,5,5,5,9,9,10,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.6666666666666667,9.333333333333334,1,Medium_Risk,4.666666666666667,0,0.5,1
16,1,2,1,2,0,4,4,5,1,3,3,0,8,9,9,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,1.0,8.666666666666666,0,High_Risk,2.888888888888889,0,1.5,2
16,3,3,1,1,0,4,5,4,1,1,4,0,14,13,13,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,1.0,13.333333333333334,1,Medium_Risk,6.666666666666667,0,3.0,3
16,1,1,1,1,0,4,4,4,2,2,4,2,14,14,14,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,0.8666666666666667,14.0,1,Low_Risk,7.0,0,1.0,1
17,3,3,2,4,1,5,4,5,3,4,5,0,10,11,10,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,1.0,10.333333333333334,1,Medium_Risk,2.066666666666667,1,3.0,3
16,2,1,1,2,0,5,3,3,1,1,1,0,14,13,14,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,1.0,13.666666666666666,1,Low_Risk,4.555555555555555,0,1.5,2
16,2,2,1,1,0,4,2,5,1,2,5,0,17,16,16,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,1.0,16.333333333333332,1,Low_Risk,8.166666666666666,0,2.0,2
17,1,2,1,1,1,5,3,5,5,5,1,12,6,7,7,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,0.19999999999999996,6.666666666666667,0,High_Risk,3.3333333333333335,1,1.5,2
16,4,3,1,1,0,4,2,5,1,5,5,8,14,12,13,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,0.4666666666666667,13.0,1,Medium_Risk,6.5,0,3.5,4
17,2,2,3,4,1,1,3,5,3,5,3,2,10,8,9,True,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,0.8666666666666667,9.0,0,High_Risk,1.8,1,2.0,2
16,1,1,1,4,0,2,2,1,1,1,5,0,14,14,14,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,1.0,14.0,1,Low_Risk,2.8,0,1.0,1
19,2,2,1,3,0,5,4,5,1,1,1,0,12,13,13,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,1.0,12.666666666666666,1,Medium_Risk,3.1666666666666665,0,2.0,2
17,1,1,2,1,0,4,4,5,1,2,5,0,11,11,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True,1.0,11.0,1,Medium_Risk,5.5,0,1.0,1
20,3,3,2,2,1,3,3,4,2,4,3,8,11,9,10,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,True,0.4666666666666667,10.0,1,Medium_Risk,3.3333333333333335,1,3.0,3
17,1,1,1,3,0,4,3,3,1,1,3,0,11,11,10,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,1.0,10.666666666666666,1,Medium_Risk,2.6666666666666665,0,1.0,1
17,2,2,3,1,1,4,4,5,1,2,5,0,10,9,9,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,1.0,9.333333333333334,0,High_Risk,4.666666666666667,1,2.0,2
16,1,1,3,2,0,5,3,2,1,1,1,0,16,17,18,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1.0,17.0,1,Low_Risk,5.666666666666667,0,1.0,1
17,2,2,2,2,0,5,3,2,1,1,1,0,15,17,17,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,1.0,16.333333333333332,1,Low_Risk,5.444444444444444,0,2.0,2
17,1,0,2,2,0,4,4,5,1,1,4,1,11,9,10,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,0.9333333333333333,10.0,1,Medium_Risk,3.3333333333333335,0,0.5,1
18,1,1,1,2,1,4,3,2,1,1,5,9,7,7,7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,True,0.4,7.0,0,High_Risk,2.3333333333333335,1,1.0,1
16,3,1,1,1,0,3,1,3,1,3,1,0,8,6,8,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,1.0,7.333333333333333,0,High_Risk,3.6666666666666665,0,2.0,3
16,3,2,1,1,0,3,1,3,1,4,3,2,7,6,7,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,0.8666666666666667,6.666666666666667,0,High_Risk,3.3333333333333335,0,2.5,3
18,1,1,2,2,0,2,3,5,1,4,3,8,9,8,10,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,0.4666666666666667,9.0,1,Medium_Risk,3.0,0,1.0,1
16,4,4,1,2,0,4,3,3,2,3,2,0,14,16,16,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,1.0,15.333333333333334,1,Low_Risk,5.111111111111112,0,4.0,4
16,1,2,2,1,0,5,4,5,1,4,2,0,14,14,15,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,1.0,14.333333333333334,1,Low_Risk,7.166666666666667,0,1.5,2
18,2,4,1,2,1,2,3,2,1,3,1,8,8,5,8,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,0.4666666666666667,7.0,0,High_Risk,2.3333333333333335,1,3.0,4
16,2,1,2,2,0,5,2,1,1,1,2,0,8,7,0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,1.0,5.0,0,High_Risk,1.6666666666666667,0,1.5,2
16,1,1,3,2,0,4,3,2,1,3,5,6,6,8,8,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,0.6,7.333333333333333,0,High_Risk,2.444444444444444,0,1.0,1
16,2,3,2,2,0,3,3,3,1,1,2,0,8,10,10,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True,False,1.0,9.333333333333334,1,Medium_Risk,3.111111111111111,0,2.5,3
16,4,4,1,2,0,4,3,4,1,2,3,4,8,8,8,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,0.7333333333333334,8.0,0,High_Risk,2.6666666666666665,0,4.0,4
18,4,4,1,4,0,5,5,5,5,5,5,2,5,6,6,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,0.8666666666666667,5.666666666666667,0,High_Risk,1.1333333333333333,0,4.0,4
16,3,4,3,2,0,4,2,1,1,1,2,2,7,9,8,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,0.8666666666666667,8.0,0,High_Risk,2.6666666666666665,0,3.5,4
17,4,4,1,3,0,4,4,3,1,2,5,0,15,14,16,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,False,1.0,15.0,1,Low_Risk,3.75,0,4.0,4
17,4,1,1,1,0,4,2,3,1,2,5,1,13,14,14,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,0.9333333333333333,13.666666666666666,1,Low_Risk,6.833333333333333,0,2.5,4
16,2,2,4,3,0,5,1,3,2,2,3,0,10,9,10,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1.0,9.666666666666666,1,Medium_Risk,2.4166666666666665,0,2.0,2
17,2,2,1,1,0,5,1,3,1,2,5,5,9,9,9,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,0.6666666666666667,9.0,0,High_Risk,4.5,0,2.0,2
16,4,4,2,1,0,5,1,3,1,2,5,1,11,11,11,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,0.9333333333333333,11.0,1,Medium_Risk,5.5,0,4.0,4
17,3,3,1,1,0,4,1,4,5,5,3,8,7,10,9,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,0.4666666666666667,8.666666666666666,0,High_Risk,4.333333333333333,0,3.0,3
17,1,1,3,2,0,5,1,3,3,3,1,0,10,10,10,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,1.0,10.0,1,Medium_Risk,3.3333333333333335,0,1.0,1
16,2,1,2,2,0,4,2,2,1,4,5,2,9,7,8,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,0.8666666666666667,8.0,0,High_Risk,2.6666666666666665,0,1.5,2
16,2,1,1,2,0,3,2,2,1,1,3,0,14,15,16,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,1.0,15.0,1,Low_Risk,5.0,0,1.5,2
16,4,4,1,1,0,4,1,2,2,5,5,0,11,12,12,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,1.0,11.666666666666666,1,Medium_Risk,5.833333333333333,0,4.0,4
15,1,2,3,2,0,5,5,5,1,3,5,11,9,11,10,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,0.2666666666666667,10.0,1,Medium_Risk,3.3333333333333335,0,1.5,2
15,2,2,3,4,0,5,4,5,2,3,5,8,13,14,14,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,0.4666666666666667,13.666666666666666,1,Low_Risk,2.7333333333333334,0,2.0,2
15,2,1,1,1,0,4,3,3,1,2,5,11,12,13,12,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,0.2666666666666667,12.333333333333334,1,Medium_Risk,6.166666666666667,0,1.5,2
16,2,2,1,3,0,4,3,3,2,2,5,2,11,11,11,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.8666666666666667,11.0,1,Medium_Risk,2.75,0,2.0,2
16,4,1,2,2,0,1,2,4,2,2,1,8,9,10,10,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,False,0.4666666666666667,9.666666666666666,1,Medium_Risk,3.222222222222222,0,2.5,4
17,3,2,2,1,0,4,3,3,2,2,1,5,9,11,11,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,0.6666666666666667,10.333333333333334,1,Medium_Risk,5.166666666666667,0,2.5,3
17,2,2,2,2,0,5,1,3,1,1,5,0,11,9,11,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.0,10.333333333333334,1,Medium_Risk,3.4444444444444446,0,2.0,2
16,4,4,2,3,0,5,3,5,1,4,5,1,10,11,12,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True,0.9333333333333333,11.0,1,Medium_Risk,2.75,0,4.0,4
17,4,4,3,1,3,3,3,3,1,3,5,2,9,9,8,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,0.8666666666666667,8.666666666666666,0,High_Risk,4.333333333333333,1,4.0,4
17,1,3,2,1,0,5,1,2,3,3,5,2,12,11,12,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,0.8666666666666667,11.666666666666666,1,Medium_Risk,5.833333333333333,0,2.0,3
17,3,4,1,2,1,5,4,4,3,4,5,8,8,9,8,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,0.4666666666666667,8.333333333333334,0,High_Risk,2.777777777777778,1,3.5,4
17,4,4,1,2,0,5,2,5,1,1,5,0,13,15,16,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,1.0,14.666666666666666,1,Low_Risk,4.888888888888888,0,4.0,4
16,4,1,1,1,0,4,1,2,2,1,2,0,10,11,11,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,1.0,10.666666666666666,1,Medium_Risk,5.333333333333333,0,2.5,4
17,1,1,1,2,0,4,5,5,1,2,3,2,11,10,11,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,0.8666666666666667,10.666666666666666,1,Medium_Risk,3.5555555555555554,0,1.0,1
17,4,2,2,2,0,4,3,3,2,3,5,0,17,18,18,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,1.0,17.666666666666668,1,Low_Risk,5.888888888888889,0,3.0,4
16,2,2,2,2,0,4,1,2,2,2,5,0,12,13,13,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,1.0,12.666666666666666,1,Medium_Risk,4.222222222222222,0,2.0,2
17,3,2,2,2,0,4,1,2,2,2,1,0,13,14,13,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,1.0,13.333333333333334,1,Medium_Risk,4.444444444444445,0,2.5,3
19,1,1,1,2,2,4,4,3,3,4,4,2,9,9,10,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,0.8666666666666667,9.333333333333334,1,Medium_Risk,3.111111111111111,1,1.0,1
17,1,0,1,1,0,4,1,2,1,1,5,4,11,11,12,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,0.7333333333333334,11.333333333333334,1,Medium_Risk,5.666666666666667,0,0.5,1
17,1,1,2,1,0,3,5,5,2,2,4,3,10,11,10,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,0.8,10.333333333333334,1,Medium_Risk,5.166666666666667,0,1.0,1
16,1,2,1,3,0,4,3,4,1,1,3,5,13,14,13,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True,0.6666666666666667,13.333333333333334,1,Medium_Risk,3.3333333333333335,0,1.5,2
16,1,2,1,1,0,4,4,4,2,4,5,4,9,10,11,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.7333333333333334,10.0,1,Medium_Risk,5.0,0,1.5,2
17,3,1,2,2,3,5,4,4,1,1,5,2,7,9,10,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,0.8666666666666667,8.666666666666666,1,Medium_Risk,2.888888888888889,1,2.0,3
