age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G3,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,attendance_rate,pass_binary,risk_category,study_efficiency,has_failures,family_edu_avg,family_edu_max
18,1,1,2,1,1,4,4,3,3,4,4,0,10,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,1.0,1,Medium_Risk,4.5,1,1.0,1
18,1,1,2,1,1,3,2,3,1,1,2,4,10,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.7333333333333334,1,Medium_Risk,5.0,1,1.0,1
19,1,1,2,2,1,1,1,4,4,1,1,12,9,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,0.19999999999999996,0,High_Risk,2.6666666666666665,1,1.0,1
16,2,2,1,2,0,3,3,2,1,1,3,2,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.8666666666666667,1,Medium_Risk,3.111111111111111,0,2.0,2
17,0,1,2,1,0,2,4,4,3,5,5,5,10,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.6666666666666667,1,Medium_Risk,4.666666666666667,0,0.5,1
16,1,2,1,2,0,4,4,5,1,3,3,0,9,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,1.0,0,High_Risk,2.888888888888889,0,1.5,2
16,3,3,1,1,0,4,5,4,1,1,4,0,13,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,1.0,1,Medium_Risk,6.666666666666667,0,3.0,3
16,1,1,1,1,0,4,4,4,2,2,4,2,14,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,0.8666666666666667,1,Low_Risk,7.0,0,1.0,1
17,3,3,2,4,1,5,4,5,3,4,5,0,10,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,1.0,1,Medium_Risk,2.066666666666667,1,3.0,3
16,2,1,1,2,0,5,3,3,1,1,1,0,14,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,1.0,1,Low_Risk,4.555555555555555,0,1.5,2
16,2,2,1,1,0,4,2,5,1,2,5,0,16,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,1.0,1,Low_Risk,8.166666666666666,0,2.0,2
17,1,2,1,1,1,5,3,5,5,5,1,12,7,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,0.19999999999999996,0,High_Risk,3.3333333333333335,1,1.5,2
16,4,3,1,1,0,4,2,5,1,5,5,8,13,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,0.4666666666666667,1,Medium_Risk,6.5,0,3.5,4
17,2,2,3,4,1,1,3,5,3,5,3,2,9,True,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,0.8666666666666667,0,High_Risk,1.8,1,2.0,2
16,1,1,1,4,0,2,2,1,1,1,5,0,14,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,1.0,1,Low_Risk,2.8,0,1.0,1
19,2,2,1,3,0,5,4,5,1,1,1,0,13,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,1.0,1,Medium_Risk,3.1666666666666665,0,2.0,2
17,1,1,2,1,0,4,4,5,1,2,5,0,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True,1.0,1,Medium_Risk,5.5,0,1.0,1
20,3,3,2,2,1,3,3,4,2,4,3,8,10,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,True,0.4666666666666667,1,Medium_Risk,3.3333333333333335,1,3.0,3
17,1,1,1,3,0,4,3,3,1,1,3,0,10,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,1.0,1,Medium_Risk,2.6666666666666665,0,1.0,1
17,2,2,3,1,1,4,4,5,1,2,5,0,9,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,1.0,0,High_Risk,4.666666666666667,1,2.0,2
16,1,1,3,2,0,5,3,2,1,1,1,0,18,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1.0,1,Low_Risk,5.666666666666667,0,1.0,1
17,2,2,2,2,0,5,3,2,1,1,1,0,17,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,1.0,1,Low_Risk,5.444444444444444,0,2.0,2
17,1,0,2,2,0,4,4,5,1,1,4,1,10,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,0.9333333333333333,1,Medium_Risk,3.3333333333333335,0,0.5,1
18,1,1,1,2,1,4,3,2,1,1,5,9,7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,True,0.4,0,High_Risk,2.3333333333333335,1,1.0,1
16,3,1,1,1,0,3,1,3,1,3,1,0,8,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,1.0,0,High_Risk,3.6666666666666665,0,2.0,3
16,3,2,1,1,0,3,1,3,1,4,3,2,7,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,0.8666666666666667,0,High_Risk,3.3333333333333335,0,2.5,3
18,1,1,2,2,0,2,3,5,1,4,3,8,10,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,0.4666666666666667,1,Medium_Risk,3.0,0,1.0,1
16,4,4,1,2,0,4,3,3,2,3,2,0,16,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,1.0,1,Low_Risk,5.111111111111112,0,4.0,4
16,1,2,2,1,0,5,4,5,1,4,2,0,15,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,1.0,1,Low_Risk,7.166666666666667,0,1.5,2
18,2,4,1,2,1,2,3,2,1,3,1,8,8,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,0.4666666666666667,0,High_Risk,2.3333333333333335,1,3.0,4
16,2,1,2,2,0,5,2,1,1,1,2,0,0,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,1.0,0,High_Risk,1.6666666666666667,0,1.5,2
16,1,1,3,2,0,4,3,2,1,3,5,6,8,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,0.6,0,High_Risk,2.444444444444444,0,1.0,1
16,2,3,2,2,0,3,3,3,1,1,2,0,10,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True,False,1.0,1,Medium_Risk,3.111111111111111,0,2.5,3
16,4,4,1,2,0,4,3,4,1,2,3,4,8,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,0.7333333333333334,0,High_Risk,2.6666666666666665,0,4.0,4
18,4,4,1,4,0,5,5,5,5,5,5,2,6,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,0.8666666666666667,0,High_Risk,1.1333333333333333,0,4.0,4
16,3,4,3,2,0,4,2,1,1,1,2,2,8,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,0.8666666666666667,0,High_Risk,2.6666666666666665,0,3.5,4
17,4,4,1,3,0,4,4,3,1,2,5,0,16,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,False,1.0,1,Low_Risk,3.75,0,4.0,4
17,4,1,1,1,0,4,2,3,1,2,5,1,14,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,0.9333333333333333,1,Low_Risk,6.833333333333333,0,2.5,4
16,2,2,4,3,0,5,1,3,2,2,3,0,10,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1.0,1,Medium_Risk,2.4166666666666665,0,2.0,2
17,2,2,1,1,0,5,1,3,1,2,5,5,9,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,0.6666666666666667,0,High_Risk,4.5,0,2.0,2
16,4,4,2,1,0,5,1,3,1,2,5,1,11,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,0.9333333333333333,1,Medium_Risk,5.5,0,4.0,4
17,3,3,1,1,0,4,1,4,5,5,3,8,9,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,0.4666666666666667,0,High_Risk,4.333333333333333,0,3.0,3
17,1,1,3,2,0,5,1,3,3,3,1,0,10,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,1.0,1,Medium_Risk,3.3333333333333335,0,1.0,1
16,2,1,2,2,0,4,2,2,1,4,5,2,8,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,0.8666666666666667,0,High_Risk,2.6666666666666665,0,1.5,2
16,2,1,1,2,0,3,2,2,1,1,3,0,16,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,1.0,1,Low_Risk,5.0,0,1.5,2
16,4,4,1,1,0,4,1,2,2,5,5,0,12,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,1.0,1,Medium_Risk,5.833333333333333,0,4.0,4
15,1,2,3,2,0,5,5,5,1,3,5,11,10,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,0.2666666666666667,1,Medium_Risk,3.3333333333333335,0,1.5,2
15,2,2,3,4,0,5,4,5,2,3,5,8,14,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,0.4666666666666667,1,Low_Risk,2.7333333333333334,0,2.0,2
15,2,1,1,1,0,4,3,3,1,2,5,11,12,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,0.2666666666666667,1,Medium_Risk,6.166666666666667,0,1.5,2
16,2,2,1,3,0,4,3,3,2,2,5,2,11,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.8666666666666667,1,Medium_Risk,2.75,0,2.0,2
16,4,1,2,2,0,1,2,4,2,2,1,8,10,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,False,0.4666666666666667,1,Medium_Risk,3.222222222222222,0,2.5,4
17,3,2,2,1,0,4,3,3,2,2,1,5,11,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,0.6666666666666667,1,Medium_Risk,5.166666666666667,0,2.5,3
17,2,2,2,2,0,5,1,3,1,1,5,0,11,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.0,1,Medium_Risk,3.4444444444444446,0,2.0,2
16,4,4,2,3,0,5,3,5,1,4,5,1,12,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True,0.9333333333333333,1,Medium_Risk,2.75,0,4.0,4
17,4,4,3,1,3,3,3,3,1,3,5,2,8,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,0.8666666666666667,0,High_Risk,4.333333333333333,1,4.0,4
17,1,3,2,1,0,5,1,2,3,3,5,2,12,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,0.8666666666666667,1,Medium_Risk,5.833333333333333,0,2.0,3
17,3,4,1,2,1,5,4,4,3,4,5,8,8,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,0.4666666666666667,0,High_Risk,2.777777777777778,1,3.5,4
17,4,4,1,2,0,5,2,5,1,1,5,0,16,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,1.0,1,Low_Risk,4.888888888888888,0,4.0,4
16,4,1,1,1,0,4,1,2,2,1,2,0,11,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,1.0,1,Medium_Risk,5.333333333333333,0,2.5,4
17,1,1,1,2,0,4,5,5,1,2,3,2,11,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,0.8666666666666667,1,Medium_Risk,3.5555555555555554,0,1.0,1
17,4,2,2,2,0,4,3,3,2,3,5,0,18,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,1.0,1,Low_Risk,5.888888888888889,0,3.0,4
16,2,2,2,2,0,4,1,2,2,2,5,0,13,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,1.0,1,Medium_Risk,4.222222222222222,0,2.0,2
17,3,2,2,2,0,4,1,2,2,2,1,0,13,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,1.0,1,Medium_Risk,4.444444444444445,0,2.5,3
19,1,1,1,2,2,4,4,3,3,4,4,2,10,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,0.8666666666666667,1,Medium_Risk,3.111111111111111,1,1.0,1
17,1,0,1,1,0,4,1,2,1,1,5,4,12,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,0.7333333333333334,1,Medium_Risk,5.666666666666667,0,0.5,1
17,1,1,2,1,0,3,5,5,2,2,4,3,10,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,0.8,1,Medium_Risk,5.166666666666667,0,1.0,1
16,1,2,1,3,0,4,3,4,1,1,3,5,13,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True,0.6666666666666667,1,Medium_Risk,3.3333333333333335,0,1.5,2
16,1,2,1,1,0,4,4,4,2,4,5,4,11,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.7333333333333334,1,Medium_Risk,5.0,0,1.5,2
17,3,1,2,2,3,5,4,4,1,1,5,2,10,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,0.8666666666666667,1,Medium_Risk,2.888888888888889,1,2.0,3
17,2,2,2,1,0,5,5,5,3,5,5,0,10,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,1.0,1,Medium_Risk,5.166666666666667,0,2.0,2
18,1,0,3,1,1,4,3,2,1,1,4,0,13,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,1.0,1,Medium_Risk,6.166666666666667,1,0.5,1
17,1,1,2,1,0,4,5,5,1,3,2,0,10,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,1.0,1,Medium_Risk,4.833333333333333,0,1.0,1
18,1,1,2,2,0,4,3,3,1,4,5,6,10,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,0.6,1,Medium_Risk,3.222222222222222,0,1.0,1
16,2,2,1,2,0,5,4,3,1,1,1,0,12,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,1.0,1,Medium_Risk,4.0,0,2.0,2
17,2,2,1,1,1,1,2,1,2,3,5,0,0,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,1.0,0,High_Risk,1.1666666666666667,1,2.0,2
16,3,2,2,1,0,4,5,5,2,3,5,2,10,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0.8666666666666667,1,Medium_Risk,5.0,0,2.5,3
16,1,1,2,1,0,4,5,5,2,4,5,0,9,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,1.0,0,High_Risk,4.833333333333333,0,1.0,1
18,1,1,2,1,1,5,3,3,2,3,5,2,9,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,0.8666666666666667,0,High_Risk,4.166666666666667,1,1.0,1
18,3,2,1,1,1,2,3,1,2,2,5,0,0,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1.0,0,High_Risk,0.6666666666666666,1,2.5,3
19,3,2,2,1,3,3,2,1,1,1,3,4,9,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,0.7333333333333334,0,High_Risk,4.333333333333333,1,2.5,3
18,3,3,1,2,2,4,4,5,1,3,3,9,8,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,0.4,0,High_Risk,2.2222222222222223,1,3.0,3
16,2,2,2,1,0,5,4,3,2,4,4,6,8,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True,0.6,0,High_Risk,3.8333333333333335,0,2.0,2
19,2,1,2,1,3,4,4,3,1,3,5,4,9,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,0.7333333333333334,0,High_Risk,4.333333333333333,1,1.5,2
16,3,2,2,2,2,2,5,5,1,1,1,8,7,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,0.4666666666666667,0,High_Risk,1.888888888888889,1,2.5,3
17,1,1,1,1,0,4,3,2,1,2,5,9,10,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,0.4,1,Medium_Risk,4.333333333333333,0,1.0,1
20,1,1,2,1,1,4,4,3,2,4,4,12,10,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,0.19999999999999996,1,Medium_Risk,4.833333333333333,1,1.0,1
18,4,3,1,1,0,5,4,4,3,4,2,8,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,0.4666666666666667,1,Medium_Risk,5.166666666666667,0,3.5,4
18,3,2,2,1,0,2,5,5,5,5,5,8,11,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,0.4666666666666667,1,Medium_Risk,5.0,0,2.5,3
19,1,1,3,2,1,5,4,4,3,3,2,8,11,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,0.4666666666666667,1,Medium_Risk,3.3333333333333335,1,1.0,1
17,3,3,2,2,1,4,5,4,2,3,3,4,10,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,0.7333333333333334,1,Medium_Risk,3.0,1,3.0,3
18,1,3,1,1,0,4,3,3,2,3,3,0,9,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,1.0,0,High_Risk,4.666666666666667,0,2.0,3
19,1,1,3,1,1,4,4,4,3,3,5,4,10,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,0.7333333333333334,1,Medium_Risk,4.5,1,1.0,1
18,1,2,2,2,2,4,3,3,1,1,5,2,8,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,0.8666666666666667,0,High_Risk,2.444444444444444,1,1.5,2
19,1,1,1,1,0,1,4,4,1,1,5,0,7,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1.0,0,High_Risk,3.5,0,1.0,1
18,2,2,2,1,1,5,5,5,1,1,3,0,0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,1.0,0,High_Risk,2.3333333333333335,1,2.0,2
17,0,0,2,1,0,4,4,3,1,1,5,0,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,1.0,1,Medium_Risk,5.333333333333333,0,0.0,0
17,3,1,2,3,0,4,2,3,2,2,3,5,8,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0.6666666666666667,0,High_Risk,1.9166666666666667,0,2.0,3
17,4,2,1,2,0,5,5,5,1,3,5,0,0,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,True,False,1.0,0,High_Risk,1.7777777777777777,0,3.0,4
18,2,2,1,2,1,2,3,3,1,2,4,3,8,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,0.8,0,High_Risk,2.3333333333333335,1,2.0,2
17,4,1,1,1,0,3,2,2,1,1,5,0,9,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,1.0,0,High_Risk,4.5,0,2.5,4
17,1,2,1,1,0,5,5,1,1,1,3,0,10,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,1.0,1,Medium_Risk,4.5,0,1.5,2
18,1,1,3,2,2,3,4,4,2,2,5,3,7,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,0.8,0,High_Risk,2.444444444444444,1,1.0,1
18,2,2,2,2,0,4,3,5,1,1,1,2,14,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,0.8666666666666667,1,Low_Risk,4.333333333333333,0,2.0,2
17,3,3,2,1,0,4,4,3,1,1,4,0,13,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,1.0,1,Medium_Risk,6.0,0,3.0,3
18,1,2,2,2,0,4,4,3,1,2,4,0,14,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,1.0,1,Low_Risk,4.333333333333333,0,1.5,2
18,4,4,2,2,0,4,3,5,1,2,1,0,18,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,1.0,1,Low_Risk,6.0,0,4.0,4
18,4,4,1,1,0,5,4,5,1,1,5,3,17,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,0.8,1,Low_Risk,8.5,0,4.0,4
17,4,2,2,2,0,4,3,3,1,2,4,0,18,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,1.0,1,Low_Risk,5.888888888888889,0,3.0,4
18,2,2,3,2,1,4,3,3,1,1,4,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,1.0,0,High_Risk,1.0,1,2.0,2
18,1,2,2,1,0,4,1,4,5,5,1,8,11,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0.4666666666666667,1,Medium_Risk,5.333333333333333,0,1.5,2
18,4,4,3,1,0,2,5,5,1,1,1,5,14,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,True,True,True,0.6666666666666667,1,Low_Risk,6.5,0,4.0,4
17,1,1,3,1,0,4,2,3,3,4,4,4,14,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7333333333333334,1,Low_Risk,6.5,0,1.0,1
18,2,2,2,2,0,1,3,1,1,1,2,4,10,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,0.7333333333333334,1,Medium_Risk,2.888888888888889,0,2.0,2
18,2,2,2,3,0,5,4,5,1,4,3,0,13,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,1.0,1,Medium_Risk,3.0,0,2.0,2
18,4,2,1,2,0,5,3,1,1,1,5,0,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,1.0,0,High_Risk,0.5555555555555556,0,3.0,4
18,1,1,3,2,1,4,4,2,1,2,2,2,10,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.8666666666666667,1,Medium_Risk,3.222222222222222,1,1.0,1
19,1,1,2,1,1,5,5,5,2,3,2,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.0,0,High_Risk,0.8333333333333334,1,1.0,1
17,4,2,2,4,0,4,2,3,3,1,5,0,18,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,1.0,1,Low_Risk,3.6,0,3.0,4
17,2,1,2,2,0,5,3,3,1,2,2,5,12,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,0.6666666666666667,1,Medium_Risk,3.777777777777778,0,1.5,2
18,1,1,1,2,0,5,2,3,1,2,3,2,11,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,0.8666666666666667,1,Medium_Risk,3.222222222222222,0,1.0,1
18,1,2,2,2,0,4,1,1,1,1,4,0,12,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,1,Medium_Risk,3.777777777777778,0,1.5,2
19,1,1,2,2,3,3,5,4,1,4,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,1.0,0,High_Risk,0.8888888888888888,1,1.0,1
18,2,2,2,3,0,4,2,1,1,1,4,5,15,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,0.6666666666666667,1,Low_Risk,3.5833333333333335,0,2.0,2
